timestamp_utc,scenario_name,scenario_type,bench_round,metric_group,operation,iteration,table_name,source_site_id,operation_type,duration_ms,query_execution_ms,query_planning_ms,rows_at_bench_start,total_rows_current,rows_affected
2026-04-20T07:27:00.046226+00:00,basic,basic,101,insert,insert_batch,1,,,,232.2325,,,55500000,55510000,10000
2026-04-20T07:27:08.983677+00:00,basic,basic,101,insert,insert_batch,2,,,,183.6454,,,55500000,55520000,10000
2026-04-20T07:27:17.444483+00:00,basic,basic,101,insert,insert_batch,3,,,,226.5467,,,55500000,55530000,10000
2026-04-20T07:27:25.427335+00:00,basic,basic,101,insert,insert_batch,4,,,,334.9103,,,55500000,55540000,10000
2026-04-20T07:27:33.881271+00:00,basic,basic,101,insert,insert_batch,5,,,,172.3767,,,55500000,55550000,10000
2026-04-20T07:27:37.827406+00:00,basic,basic,101,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,155.019,155.019,0.136,55500000,55550000,
2026-04-20T07:27:42.760846+00:00,basic,basic,101,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,70.179,70.179,0.126,55500000,55550000,
2026-04-20T07:27:46.674639+00:00,basic,basic,101,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,45.639,45.639,0.14,55500000,55550000,
2026-04-20T07:27:51.224418+00:00,basic,basic,101,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,15.267,15.267,0.134,55500000,55550000,
2026-04-20T07:27:56.164458+00:00,basic,basic,101,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.491,5.491,0.157,55500000,55550000,
2026-04-20T07:28:01.039984+00:00,basic,basic,101,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.111,0.111,0.135,55500000,55550000,
2026-04-20T07:28:05.226903+00:00,basic,basic,101,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,99.555,99.555,0.126,55500000,55550000,
2026-04-20T07:28:09.599172+00:00,basic,basic,101,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,69.584,69.584,66.845,55500000,55550000,
2026-04-20T07:28:13.416918+00:00,basic,basic,101,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,118.944,118.944,0.137,55500000,55550000,
2026-04-20T07:28:18.219256+00:00,basic,basic,101,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,72.452,72.452,0.131,55500000,55550000,
2026-04-20T07:28:55.038648+00:00,basic,basic,101,update,set_integrated_true,1,,,,33205.5743,,,55500000,55550000,550000
2026-04-20T07:29:58.944822+00:00,basic,basic,102,insert,insert_batch,1,,,,705.2462,,,56050000,56060000,10000
2026-04-20T07:30:08.542979+00:00,basic,basic,102,insert,insert_batch,2,,,,266.3211,,,56050000,56070000,10000
2026-04-20T07:30:19.100787+00:00,basic,basic,102,insert,insert_batch,3,,,,184.482,,,56050000,56080000,10000
2026-04-20T07:30:29.387612+00:00,basic,basic,102,insert,insert_batch,4,,,,213.4248,,,56050000,56090000,10000
2026-04-20T07:30:39.958145+00:00,basic,basic,102,insert,insert_batch,5,,,,494.9474,,,56050000,56100000,10000
2026-04-20T07:30:44.129226+00:00,basic,basic,102,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,208.137,208.137,0.287,56050000,56100000,
2026-04-20T07:30:49.136240+00:00,basic,basic,102,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,132.265,132.265,0.133,56050000,56100000,
2026-04-20T07:30:53.956761+00:00,basic,basic,102,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,51.8,51.8,0.141,56050000,56100000,
2026-04-20T07:30:57.724002+00:00,basic,basic,102,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,13.796,13.796,0.124,56050000,56100000,
2026-04-20T07:31:01.648453+00:00,basic,basic,102,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.016,5.016,0.125,56050000,56100000,
2026-04-20T07:31:05.479348+00:00,basic,basic,102,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.131,0.131,0.16,56050000,56100000,
2026-04-20T07:31:09.536462+00:00,basic,basic,102,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,97.881,97.881,0.133,56050000,56100000,
2026-04-20T07:31:13.702031+00:00,basic,basic,102,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,31.448,31.448,0.133,56050000,56100000,
2026-04-20T07:31:18.102845+00:00,basic,basic,102,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,113.686,113.686,0.141,56050000,56100000,
2026-04-20T07:31:22.949790+00:00,basic,basic,102,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,76.059,76.059,0.133,56050000,56100000,
2026-04-20T07:31:57.503925+00:00,basic,basic,102,update,set_integrated_true,1,,,,31110.402,,,56050000,56100000,550000
2026-04-20T07:33:01.786862+00:00,basic,basic,103,insert,insert_batch,1,,,,336.7027,,,56600000,56610000,10000
2026-04-20T07:33:10.950937+00:00,basic,basic,103,insert,insert_batch,2,,,,278.7027,,,56600000,56620000,10000
2026-04-20T07:33:19.893903+00:00,basic,basic,103,insert,insert_batch,3,,,,198.8836,,,56600000,56630000,10000
2026-04-20T07:33:29.673591+00:00,basic,basic,103,insert,insert_batch,4,,,,169.0702,,,56600000,56640000,10000
2026-04-20T07:33:39.855758+00:00,basic,basic,103,insert,insert_batch,5,,,,246.8206,,,56600000,56650000,10000
2026-04-20T07:33:45.872230+00:00,basic,basic,103,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,174.917,174.917,0.186,56600000,56650000,
2026-04-20T07:33:50.930868+00:00,basic,basic,103,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,156.882,156.882,0.143,56600000,56650000,
2026-04-20T07:33:55.642158+00:00,basic,basic,103,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,55.131,55.131,0.167,56600000,56650000,
2026-04-20T07:33:59.634715+00:00,basic,basic,103,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,17.358,17.358,0.149,56600000,56650000,
2026-04-20T07:34:05.049533+00:00,basic,basic,103,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.167,5.167,0.123,56600000,56650000,
2026-04-20T07:34:09.051873+00:00,basic,basic,103,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.141,0.141,0.176,56600000,56650000,
2026-04-20T07:34:12.712517+00:00,basic,basic,103,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,91.718,91.718,0.141,56600000,56650000,
2026-04-20T07:34:16.687707+00:00,basic,basic,103,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,34.271,34.271,0.128,56600000,56650000,
2026-04-20T07:34:20.830775+00:00,basic,basic,103,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,126.887,126.887,0.135,56600000,56650000,
2026-04-20T07:34:25.700812+00:00,basic,basic,103,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,92.129,92.129,0.168,56600000,56650000,
2026-04-20T07:35:00.956555+00:00,basic,basic,103,update,set_integrated_true,1,,,,31038.0832,,,56600000,56650000,550000
2026-04-20T07:36:08.685979+00:00,basic,basic,104,insert,insert_batch,1,,,,1568.4654,,,57150000,57160000,10000
2026-04-20T07:36:16.880701+00:00,basic,basic,104,insert,insert_batch,2,,,,188.7527,,,57150000,57170000,10000
2026-04-20T07:36:27.134473+00:00,basic,basic,104,insert,insert_batch,3,,,,191.9523,,,57150000,57180000,10000
2026-04-20T07:36:37.415849+00:00,basic,basic,104,insert,insert_batch,4,,,,573.0978,,,57150000,57190000,10000
2026-04-20T07:36:46.855719+00:00,basic,basic,104,insert,insert_batch,5,,,,166.9718,,,57150000,57200000,10000
2026-04-20T07:36:51.079819+00:00,basic,basic,104,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,251.415,251.415,0.186,57150000,57200000,
2026-04-20T07:36:56.247573+00:00,basic,basic,104,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,200.274,200.274,0.142,57150000,57200000,
2026-04-20T07:37:00.767819+00:00,basic,basic,104,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,47.768,47.768,0.135,57150000,57200000,
2026-04-20T07:37:04.971332+00:00,basic,basic,104,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,16.554,16.554,0.13,57150000,57200000,
2026-04-20T07:37:08.613769+00:00,basic,basic,104,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.393,5.393,0.125,57150000,57200000,
2026-04-20T07:37:12.164993+00:00,basic,basic,104,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.132,0.132,0.127,57150000,57200000,
2026-04-20T07:37:15.876196+00:00,basic,basic,104,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,90.12,90.12,0.145,57150000,57200000,
2026-04-20T07:37:20.372629+00:00,basic,basic,104,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,34.785,34.785,0.138,57150000,57200000,
2026-04-20T07:37:24.503249+00:00,basic,basic,104,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,126.266,126.266,0.129,57150000,57200000,
2026-04-20T07:37:29.873226+00:00,basic,basic,104,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,77.659,77.659,0.185,57150000,57200000,
2026-04-20T07:38:06.896631+00:00,basic,basic,104,update,set_integrated_true,1,,,,33274.8841,,,57150000,57200000,550000
2026-04-20T07:39:15.684846+00:00,basic,basic,105,insert,insert_batch,1,,,,580.8396,,,57700000,57710000,10000
2026-04-20T07:39:24.577732+00:00,basic,basic,105,insert,insert_batch,2,,,,525.4177,,,57700000,57720000,10000
2026-04-20T07:39:34.895990+00:00,basic,basic,105,insert,insert_batch,3,,,,183.0258,,,57700000,57730000,10000
2026-04-20T07:39:45.382889+00:00,basic,basic,105,insert,insert_batch,4,,,,395.2348,,,57700000,57740000,10000
2026-04-20T07:39:53.888967+00:00,basic,basic,105,insert,insert_batch,5,,,,217.408,,,57700000,57750000,10000
2026-04-20T07:39:58.647252+00:00,basic,basic,105,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,437.623,437.623,0.17,57700000,57750000,
2026-04-20T07:40:03.565727+00:00,basic,basic,105,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,178.526,178.526,0.14,57700000,57750000,
2026-04-20T07:40:07.850131+00:00,basic,basic,105,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,59.782,59.782,0.145,57700000,57750000,
2026-04-20T07:40:11.536042+00:00,basic,basic,105,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,18.147,18.147,0.141,57700000,57750000,
2026-04-20T07:40:15.286347+00:00,basic,basic,105,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.688,5.688,0.177,57700000,57750000,
2026-04-20T07:40:18.837052+00:00,basic,basic,105,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.126,0.126,0.131,57700000,57750000,
2026-04-20T07:40:22.815918+00:00,basic,basic,105,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,108.352,108.352,0.179,57700000,57750000,
2026-04-20T07:40:26.906368+00:00,basic,basic,105,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,38.627,38.627,0.145,57700000,57750000,
2026-04-20T07:40:30.759962+00:00,basic,basic,105,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,122.478,122.478,0.155,57700000,57750000,
2026-04-20T07:40:35.337158+00:00,basic,basic,105,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,78.103,78.103,0.13,57700000,57750000,
2026-04-20T07:41:13.110616+00:00,basic,basic,105,update,set_integrated_true,1,,,,33928.9325,,,57700000,57750000,550000
2026-04-20T07:42:25.414895+00:00,basic,basic,106,insert,insert_batch,1,,,,486.5521,,,58250000,58260000,10000
2026-04-20T07:42:33.907179+00:00,basic,basic,106,insert,insert_batch,2,,,,183.4871,,,58250000,58270000,10000
2026-04-20T07:42:43.379553+00:00,basic,basic,106,insert,insert_batch,3,,,,357.7591,,,58250000,58280000,10000
2026-04-20T07:42:54.084844+00:00,basic,basic,106,insert,insert_batch,4,,,,305.9735,,,58250000,58290000,10000
2026-04-20T07:43:02.926230+00:00,basic,basic,106,insert,insert_batch,5,,,,177.3202,,,58250000,58300000,10000
2026-04-20T07:43:07.122185+00:00,basic,basic,106,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,227.269,227.269,0.18,58250000,58300000,
2026-04-20T07:43:12.006129+00:00,basic,basic,106,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,232.637,232.637,0.148,58250000,58300000,
2026-04-20T07:43:15.906582+00:00,basic,basic,106,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,54.741,54.741,0.127,58250000,58300000,
2026-04-20T07:43:19.534564+00:00,basic,basic,106,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,24.316,24.316,0.165,58250000,58300000,
2026-04-20T07:43:23.010408+00:00,basic,basic,106,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.523,5.523,0.135,58250000,58300000,
2026-04-20T07:43:26.460411+00:00,basic,basic,106,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.133,0.133,0.132,58250000,58300000,
2026-04-20T07:43:30.062885+00:00,basic,basic,106,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,106.007,106.007,0.141,58250000,58300000,
2026-04-20T07:43:33.855830+00:00,basic,basic,106,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,36.703,36.703,0.16,58250000,58300000,
2026-04-20T07:43:37.571125+00:00,basic,basic,106,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,134.253,134.253,0.147,58250000,58300000,
2026-04-20T07:43:42.915722+00:00,basic,basic,106,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,68.8,68.8,0.15,58250000,58300000,
2026-04-20T07:44:20.077251+00:00,basic,basic,106,update,set_integrated_true,1,,,,33550.7172,,,58250000,58300000,550000
2026-04-20T07:45:37.148737+00:00,basic,basic,107,insert,insert_batch,1,,,,437.6924,,,58800000,58810000,10000
2026-04-20T07:45:45.250651+00:00,basic,basic,107,insert,insert_batch,2,,,,187.6954,,,58800000,58820000,10000
2026-04-20T07:45:53.049782+00:00,basic,basic,107,insert,insert_batch,3,,,,168.0681,,,58800000,58830000,10000
2026-04-20T07:46:01.183708+00:00,basic,basic,107,insert,insert_batch,4,,,,317.3246,,,58800000,58840000,10000
2026-04-20T07:46:09.074307+00:00,basic,basic,107,insert,insert_batch,5,,,,194.1063,,,58800000,58850000,10000
2026-04-20T07:46:13.527817+00:00,basic,basic,107,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,371.992,371.992,25.335,58800000,58850000,
2026-04-20T07:46:18.721005+00:00,basic,basic,107,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,223.739,223.739,0.134,58800000,58850000,
2026-04-20T07:46:23.557995+00:00,basic,basic,107,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,56.998,56.998,0.144,58800000,58850000,
2026-04-20T07:46:27.609709+00:00,basic,basic,107,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,20.126,20.126,0.215,58800000,58850000,
2026-04-20T07:46:31.123687+00:00,basic,basic,107,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,6.086,6.086,0.183,58800000,58850000,
2026-04-20T07:46:34.728219+00:00,basic,basic,107,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.433,0.433,0.127,58800000,58850000,
2026-04-20T07:46:39.667373+00:00,basic,basic,107,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,102.255,102.255,0.135,58800000,58850000,
2026-04-20T07:46:43.890459+00:00,basic,basic,107,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,42.321,42.321,0.153,58800000,58850000,
2026-04-20T07:46:47.871324+00:00,basic,basic,107,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,136.552,136.552,0.144,58800000,58850000,
2026-04-20T07:46:52.593609+00:00,basic,basic,107,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,82.703,82.703,0.135,58800000,58850000,
2026-04-20T07:47:28.013207+00:00,basic,basic,107,update,set_integrated_true,1,,,,31530.9937,,,58800000,58850000,550000
2026-04-20T07:48:25.748339+00:00,basic,basic,108,insert,insert_batch,1,,,,574.695,,,59350000,59360000,10000
2026-04-20T07:48:34.710418+00:00,basic,basic,108,insert,insert_batch,2,,,,206.8866,,,59350000,59370000,10000
2026-04-20T07:48:45.190786+00:00,basic,basic,108,insert,insert_batch,3,,,,212.6217,,,59350000,59380000,10000
2026-04-20T07:48:55.222018+00:00,basic,basic,108,insert,insert_batch,4,,,,188.2484,,,59350000,59390000,10000
2026-04-20T07:49:04.647007+00:00,basic,basic,108,insert,insert_batch,5,,,,478.2776,,,59350000,59400000,10000
2026-04-20T07:49:09.093722+00:00,basic,basic,108,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,288.41,288.41,0.173,59350000,59400000,
2026-04-20T07:49:14.148731+00:00,basic,basic,108,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,279.497,279.497,0.225,59350000,59400000,
2026-04-20T07:49:19.707334+00:00,basic,basic,108,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,59.425,59.425,0.156,59350000,59400000,
2026-04-20T07:49:23.204717+00:00,basic,basic,108,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,20.158,20.158,0.137,59350000,59400000,
2026-04-20T07:49:26.800605+00:00,basic,basic,108,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.706,5.706,0.134,59350000,59400000,
2026-04-20T07:49:30.310050+00:00,basic,basic,108,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.167,0.167,0.124,59350000,59400000,
2026-04-20T07:49:34.366207+00:00,basic,basic,108,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,113.039,113.039,0.206,59350000,59400000,
2026-04-20T07:49:37.947623+00:00,basic,basic,108,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,44.873,44.873,0.18,59350000,59400000,
2026-04-20T07:49:42.015470+00:00,basic,basic,108,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,140.942,140.942,0.144,59350000,59400000,
2026-04-20T07:49:46.802591+00:00,basic,basic,108,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,67.9,67.9,0.297,59350000,59400000,
2026-04-20T07:50:21.316944+00:00,basic,basic,108,update,set_integrated_true,1,,,,30899.9704,,,59350000,59400000,550000
2026-04-20T07:51:22.039951+00:00,basic,basic,109,insert,insert_batch,1,,,,379.5701,,,59900000,59910000,10000
2026-04-20T07:51:29.970128+00:00,basic,basic,109,insert,insert_batch,2,,,,193.7221,,,59900000,59920000,10000
2026-04-20T07:51:38.579213+00:00,basic,basic,109,insert,insert_batch,3,,,,278.2369,,,59900000,59930000,10000
2026-04-20T07:51:47.677891+00:00,basic,basic,109,insert,insert_batch,4,,,,189.971,,,59900000,59940000,10000
2026-04-20T07:51:57.876368+00:00,basic,basic,109,insert,insert_batch,5,,,,237.4472,,,59900000,59950000,10000
2026-04-20T07:52:03.553515+00:00,basic,basic,109,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,331.884,331.884,0.195,59900000,59950000,
2026-04-20T07:52:08.294854+00:00,basic,basic,109,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,248.709,248.709,0.14,59900000,59950000,
2026-04-20T07:52:13.598668+00:00,basic,basic,109,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,57.439,57.439,0.123,59900000,59950000,
2026-04-20T07:52:17.333433+00:00,basic,basic,109,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,19.681,19.681,0.161,59900000,59950000,
2026-04-20T07:52:21.078439+00:00,basic,basic,109,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,6.228,6.228,0.131,59900000,59950000,
2026-04-20T07:52:24.908854+00:00,basic,basic,109,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.249,0.249,0.142,59900000,59950000,
2026-04-20T07:52:29.171140+00:00,basic,basic,109,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,119.477,119.477,0.177,59900000,59950000,
2026-04-20T07:52:33.898918+00:00,basic,basic,109,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,50.796,50.796,0.19,59900000,59950000,
2026-04-20T07:52:37.907595+00:00,basic,basic,109,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,125.91,125.91,0.127,59900000,59950000,
2026-04-20T07:52:42.523734+00:00,basic,basic,109,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,71.044,71.044,0.131,59900000,59950000,
2026-04-20T07:53:15.863104+00:00,basic,basic,109,update,set_integrated_true,1,,,,29590.9189,,,59900000,59950000,550000
2026-04-20T07:54:09.840277+00:00,basic,basic,110,insert,insert_batch,1,,,,652.2834,,,60450000,60460000,10000
2026-04-20T07:54:19.312752+00:00,basic,basic,110,insert,insert_batch,2,,,,499.5347,,,60450000,60470000,10000
2026-04-20T07:54:30.403482+00:00,basic,basic,110,insert,insert_batch,3,,,,277.781,,,60450000,60480000,10000
2026-04-20T07:54:39.749628+00:00,basic,basic,110,insert,insert_batch,4,,,,237.6228,,,60450000,60490000,10000
2026-04-20T07:54:48.178511+00:00,basic,basic,110,insert,insert_batch,5,,,,186.2738,,,60450000,60500000,10000
2026-04-20T07:54:52.412691+00:00,basic,basic,110,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,258.204,258.204,0.139,60450000,60500000,
2026-04-20T07:54:58.643127+00:00,basic,basic,110,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,103.728,103.728,0.13,60450000,60500000,
2026-04-20T07:55:03.313210+00:00,basic,basic,110,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,64.697,64.697,0.133,60450000,60500000,
2026-04-20T07:55:07.221483+00:00,basic,basic,110,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,20.879,20.879,0.144,60450000,60500000,
2026-04-20T07:55:10.767544+00:00,basic,basic,110,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.577,5.577,0.123,60450000,60500000,
2026-04-20T07:55:15.057700+00:00,basic,basic,110,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,DELETE,0.153,0.153,0.128,60450000,60500000,
2026-04-20T07:55:20.495179+00:00,basic,basic,110,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,UPSERT,142.782,142.782,0.183,60450000,60500000,
2026-04-20T07:55:25.244151+00:00,basic,basic,110,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,3,DELETE,57.438,57.438,0.193,60450000,60500000,
2026-04-20T07:55:29.037532+00:00,basic,basic,110,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,UPSERT,139.551,139.551,0.149,60450000,60500000,
2026-04-20T07:55:32.852290+00:00,basic,basic,110,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,34,DELETE,89.885,89.885,0.131,60450000,60500000,
2026-04-20T07:56:07.784163+00:00,basic,basic,110,update,set_integrated_true,1,,,,31147.5682,,,60450000,60500000,550000
2026-04-20T07:57:06.475430+00:00,basic,basic,111,insert,insert_batch,1,,,,615.7956,,,61000000,61010000,10000
2026-04-20T07:57:17.956690+00:00,basic,basic,111,insert,insert_batch,2,,,,765.4181,,,61000000,61020000,10000
2026-04-20T07:57:29.407853+00:00,basic,basic,111,insert,insert_batch,3,,,,181.2026,,,61000000,61030000,10000
2026-04-20T07:57:38.606152+00:00,basic,basic,111,insert,insert_batch,4,,,,324.4655,,,61000000,61040000,10000
2026-04-20T07:57:46.966043+00:00,basic,basic,111,insert,insert_batch,5,,,,240.3965,,,61000000,61050000,10000
2026-04-20T07:57:51.100316+00:00,basic,basic,111,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,UPSERT,185.362,185.362,0.139,61000000,61050000,
2026-04-20T07:57:55.781655+00:00,basic,basic,111,query,query_by_table_source,1,tbl_3b85d0a31ba742a081334137d2db7dd4,3,DELETE,108.468,108.468,0.117,61000000,61050000,
2026-04-20T07:57:59.895285+00:00,basic,basic,111,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,UPSERT,69.933,69.933,0.129,61000000,61050000,
2026-04-20T07:58:05.006014+00:00,basic,basic,111,query,query_by_table_source,1,tbl_ba6caf884af54241a0e904e6a03f2668,34,DELETE,28.98,28.98,0.172,61000000,61050000,
2026-04-20T07:58:08.675204+00:00,basic,basic,111,query,query_by_table_source,1,tbl_a59ca059560f4e8a929a4be2c9e9be34,1000,UPSERT,5.241,5.241,0.124,61000000,61050000,
